record _id__id_enregistrement,year__année,month__mois,day__jours,age__âge,forklength__longeur_fourche
3049,2002,5,25,3,43.7
3050,2002,5,25,3,43.7
3051,2002,5,25,3,43.7
3052,2002,5,25,3,43.7
3053,2002,5,25,3,43.8
3054,2002,5,25,3,43.8
3055,2002,5,25,3,43.8
3056,2002,5,25,3,43.9
3057,2002,5,25,3,43.9
3058,2002,5,25,3,43.9
3059,2002,5,25,3,43.9
3060,2002,5,25,3,43.9
3061,2002,5,25,4,43.9
3062,2002,5,25,3,43.9
3063,2002,5,25,3,44
3064,2002,5,25,4,44
3065,2002,5,25,3,44
3066,2002,5,25,4,44
3067,2002,5,25,3,44
3068,2002,5,25,3,44
3069,2002,5,25,3,44
3070,2002,5,25,4,44.1
3071,2002,5,25,3,44.1
3072,2002,5,25,3,44.2
3073,2002,5,25,3,44.2
3074,2002,5,25,3,44.2
3075,2002,5,25,3,44.2
3076,2002,5,25,3,44.3
3077,2002,5,25,3,44.3
3078,2002,5,25,3,44.3
3079,2002,5,25,3,44.3
3080,2002,5,25,3,44.3
3081,2002,5,25,3,44.3
3082,2002,5,25,3,44.3
3083,2002,5,25,3,44.3
3084,2002,5,25,4,44.4
3085,2002,5,25,3,44.4
3086,2002,5,25,3,44.5
3087,2002,5,25,3,44.5
3088,2002,5,25,3,44.5
3089,2002,5,25,4,44.5
3090,2002,5,25,4,44.6
3091,2002,5,25,3,44.6
3092,2002,5,25,3,44.6
3093,2002,5,25,3,44.6
3094,2002,5,25,3,44.7
3095,2002,5,25,3,44.7
3096,2002,5,25,3,44.7
3097,2002,5,25,3,44.7
3098,2002,5,25,3,44.7
3099,2002,5,25,4,44.7
3100,2002,5,25,3,44.7
3101,2002,5,25,3,44.7
3102,2002,5,25,3,44.8
3103,2002,5,25,3,44.8
3104,2002,5,25,4,44.8
3105,2002,5,25,3,44.8
3106,2002,5,25,4,44.8
3107,2002,5,25,3,44.9
3108,2002,5,25,3,44.9
3109,2002,5,25,3,44.9
3110,2002,5,25,3,44.9
3111,2002,5,25,3,45
3112,2002,5,25,3,45
3113,2002,5,25,3,45.1
3114,2002,5,25,4,45.1
3115,2002,5,25,4,45.1
3116,2002,5,25,3,45.1
3117,2002,5,25,3,45.1
3118,2002,5,25,3,45.2
3119,2002,5,25,3,45.2
3120,2002,5,25,3,45.2
3121,2002,5,25,3,45.2
3122,2002,5,25,3,45.2
3123,2002,5,25,4,45.3
3124,2002,5,25,3,45.3
3125,2002,5,25,4,45.4
3126,2002,5,25,4,45.4
3127,2002,5,25,4,45.4
3128,2002,5,25,3,45.4
3129,2002,5,25,3,45.5
3130,2002,5,25,4,45.5
3131,2002,5,25,3,45.5
3132,2002,5,25,3,45.5
3133,2002,5,25,3,45.5
3134,2002,5,25,3,45.5
3135,2002,5,25,3,45.5
3136,2002,5,25,4,45.5
3137,2002,5,25,3,45.5
3138,2002,5,25,3,45.5
3139,2002,5,25,3,45.6
3140,2002,5,25,3,45.6
3141,2002,5,25,3,45.7
3142,2002,5,25,4,45.8
3143,2002,5,25,4,45.8
3144,2002,5,25,3,45.8
3145,2002,5,25,3,45.8
3146,2002,5,25,3,45.8
3147,2002,5,25,3,45.8
3148,2002,5,25,3,45.8
3149,2002,5,25,3,45.9
3150,2002,5,25,4,46
3151,2002,5,25,4,46
3152,2002,5,25,4,46
3153,2002,5,25,4,46.1
3154,2002,5,25,3,46.1
3155,2002,5,25,4,46.1
3156,2002,5,25,4,46.2
3157,2002,5,25,3,46.2
3158,2002,5,25,3,46.2
3159,2002,5,25,4,46.2
3160,2002,5,25,4,46.3
3161,2002,5,25,4,46.3
3162,2002,5,25,3,46.3
3163,2002,5,25,4,46.3
3164,2002,5,25,4,46.3
3165,2002,5,25,4,46.3
3166,2002,5,25,3,46.3
3167,2002,5,25,4,46.4
3168,2002,5,25,4,46.4
3169,2002,5,25,4,46.4
3170,2002,5,25,4,46.4
3171,2002,5,25,3,46.5
3172,2002,5,25,4,46.5
3173,2002,5,25,4,46.5
3174,2002,5,25,3,46.5
3175,2002,5,25,4,46.5
3176,2002,5,25,4,46.6
3177,2002,5,25,4,46.6
3178,2002,5,25,4,46.6
3179,2002,5,25,4,46.7
3180,2002,5,25,3,46.7
3181,2002,5,25,4,46.8
3182,2002,5,25,4,46.8
3183,2002,5,25,3,46.8
3184,2002,5,25,4,46.8
3185,2002,5,25,4,46.8
3186,2002,5,25,3,46.8
3187,2002,5,25,3,46.8
3188,2002,5,25,4,46.8
3189,2002,5,25,4,46.8
3190,2002,5,25,4,46.9
3191,2002,5,25,4,46.9
3192,2002,5,25,3,46.9
3193,2002,5,25,4,47
3194,2002,5,25,4,47
3195,2002,5,25,4,47
3196,2002,5,25,4,47
3197,2002,5,25,4,47
3198,2002,5,25,4,47.1
3199,2002,5,25,3,47.1
3200,2002,5,25,4,47.1
3201,2002,5,25,4,47.2
3202,2002,5,25,4,47.2
3203,2002,5,25,3,47.3
3204,2002,5,25,4,47.3
3205,2002,5,25,4,47.3
3206,2002,5,25,4,47.4
3207,2002,5,25,4,47.4
3208,2002,5,25,4,47.4
3209,2002,5,25,4,47.4
3210,2002,5,25,3,47.4
3211,2002,5,25,4,47.5
3212,2002,5,25,4,47.5
3213,2002,5,25,4,47.5
3214,2002,5,25,4,47.5
3215,2002,5,25,4,47.5
3216,2002,5,25,4,47.5
3217,2002,5,25,4,47.6
3218,2002,5,25,4,47.6
3219,2002,5,25,4,47.7
3220,2002,5,25,4,47.7
3221,2002,5,25,4,47.7
3222,2002,5,25,3,47.7
3223,2002,5,25,4,47.7
3224,2002,5,25,4,47.7
3225,2002,5,25,4,47.7
3226,2002,5,25,4,47.8
3227,2002,5,25,5,47.8
3228,2002,5,25,4,47.9
3229,2002,5,25,4,47.9
3230,2002,5,25,4,48
3231,2002,5,25,5,48
3232,2002,5,25,4,48
3233,2002,5,25,4,48
3234,2002,5,25,4,48
3235,2002,5,25,4,48.1
3236,2002,5,25,4,48.1
3237,2002,5,25,4,48.2
3238,2002,5,25,4,48.2
3239,2002,5,25,4,48.2
3240,2002,5,25,4,48.3
3241,2002,5,25,4,48.3
3242,2002,5,25,4,48.4
3243,2002,5,25,4,48.5
3244,2002,5,25,4,48.5
3245,2002,5,25,4,48.5
3246,2002,5,25,4,48.5
3247,2002,5,25,4,48.5
3248,2002,5,25,4,48.5
3249,2002,5,25,4,48.5
3250,2002,5,25,4,48.6
3251,2002,5,25,4,48.6
3252,2002,5,25,4,48.6
3253,2002,5,25,4,48.6
3254,2002,5,25,4,48.6
3255,2002,5,25,4,48.7
3256,2002,5,25,4,48.7
3257,2002,5,25,4,48.7
3258,2002,5,25,4,48.7
3259,2002,5,25,4,48.7
3260,2002,5,25,5,48.7
3261,2002,5,25,4,48.7
3262,2002,5,25,4,48.8
3263,2002,5,25,5,48.8
3264,2002,5,25,4,48.8
3265,2002,5,25,4,48.8
3266,2002,5,25,4,48.8
3267,2002,5,25,4,48.8
3268,2002,5,25,4,48.8
3269,2002,5,25,4,48.8
3270,2002,5,25,4,48.8
3271,2002,5,25,4,48.9
3272,2002,5,25,4,48.9
3273,2002,5,25,4,49
3274,2002,5,25,5,49
3275,2002,5,25,4,49
3276,2002,5,25,4,49
3277,2002,5,25,4,49.1
3278,2002,5,25,4,49.1
3279,2002,5,25,4,49.1
3280,2002,5,25,4,49.2
3281,2002,5,25,4,49.2
3282,2002,5,25,4,49.2
3283,2002,5,25,4,49.2
3284,2002,5,25,4,49.2
3285,2002,5,25,4,49.2
3286,2002,5,25,4,49.3
3287,2002,5,25,4,49.3
3288,2002,5,25,4,49.3
3289,2002,5,25,4,49.3
3290,2002,5,25,4,49.3
3291,2002,5,25,4,49.5
3292,2002,5,25,4,49.5
3293,2002,5,25,5,49.5
3294,2002,5,25,5,49.5
3295,2002,5,25,5,49.5
3296,2002,5,25,4,49.5
3297,2002,5,25,4,49.5
3298,2002,5,25,4,49.6
3299,2002,5,25,4,49.6
3300,2002,5,25,4,49.7
3301,2002,5,25,4,49.7
3302,2002,5,25,4,49.7
3303,2002,5,25,4,49.7
3304,2002,5,25,4,49.8
3305,2002,5,25,4,49.8
3306,2002,5,25,4,49.8
3307,2002,5,25,4,49.9
3308,2002,5,25,5,49.9
3309,2002,5,25,4,49.9
3310,2002,5,25,4,50
3311,2002,5,25,4,50
3312,2002,5,25,4,50
3313,2002,5,25,4,50
3314,2002,5,25,4,50.1
3315,2002,5,25,4,50.1
3316,2002,5,25,4,50.1
3317,2002,5,25,4,50.1
3318,2002,5,25,4,50.1
3319,2002,5,25,4,50.1
3320,2002,5,25,4,50.1
3321,2002,5,25,4,50.2
3322,2002,5,25,4,50.2
3323,2002,5,25,4,50.2
3324,2002,5,25,4,50.2
3325,2002,5,25,4,50.3
3326,2002,5,25,4,50.3
3327,2002,5,25,4,50.4
3328,2002,5,25,4,50.4
3329,2002,5,25,4,50.4
3330,2002,5,25,4,50.4
3331,2002,5,25,4,50.5
3332,2002,5,25,5,50.5
3333,2002,5,25,4,50.5
3334,2002,5,25,4,50.5
3335,2002,5,25,5,50.5
3336,2002,5,25,4,50.5
3337,2002,5,25,4,50.5
3338,2002,5,25,4,50.5
3339,2002,5,25,4,50.5
3340,2002,5,25,4,50.5
3341,2002,5,25,4,50.7
3342,2002,5,25,4,50.7
3343,2002,5,25,4,50.7
3344,2002,5,25,4,50.8
3345,2002,5,25,4,50.8
3346,2002,5,25,4,50.8
3347,2002,5,25,4,50.9
3348,2002,5,25,4,50.9
3349,2002,5,25,4,51
3350,2002,5,25,4,51.1
3351,2002,5,25,4,51.1
3352,2002,5,25,4,51.2
3353,2002,5,25,4,51.3
3354,2002,5,25,4,51.3
3355,2002,5,25,4,51.3
3356,2002,5,25,5,51.5
3357,2002,5,25,4,51.5
3358,2002,5,25,5,51.5
3359,2002,5,25,5,51.5
3360,2002,5,25,5,51.5
3361,2002,5,25,4,51.5
3362,2002,5,25,4,51.5
3363,2002,5,25,5,51.5
3364,2002,5,25,4,51.5
3365,2002,5,25,4,51.5
3366,2002,5,25,4,51.6
3367,2002,5,25,4,51.6
3368,2002,5,25,4,51.6
3369,2002,5,25,4,51.7
3370,2002,5,25,5,51.8
3371,2002,5,25,4,51.8
3372,2002,5,25,4,51.8
3373,2002,5,25,4,51.8
3374,2002,5,25,4,51.9
3375,2002,5,25,5,52
3376,2002,5,25,4,52
3377,2002,5,25,4,52
3378,2002,5,25,4,52
3379,2002,5,25,5,52
3380,2002,5,25,5,52.1
3381,2002,5,25,4,52.1
3382,2002,5,25,4,52.1
3383,2002,5,25,4,52.1
3384,2002,5,25,4,52.1
3385,2002,5,25,4,52.2
3386,2002,5,25,4,52.2
3387,2002,5,25,4,52.2
3388,2002,5,25,4,52.2
3389,2002,5,25,4,52.3
3390,2002,5,25,4,52.4
3391,2002,5,25,4,52.4
3392,2002,5,25,4,52.5
3393,2002,5,25,4,52.5
3394,2002,5,25,5,52.5
3395,2002,5,25,5,52.5
3396,2002,5,25,4,52.6
3397,2002,5,25,4,52.6
3398,2002,5,25,5,52.7
3399,2002,5,25,4,52.7
3400,2002,5,25,4,52.7
3401,2002,5,25,4,52.7
3402,2002,5,25,4,52.8
3403,2002,5,25,5,52.8
3404,2002,5,25,4,52.9
3405,2002,5,25,5,52.9
3406,2002,5,25,5,53
3407,2002,5,25,4,53
3408,2002,5,25,4,53.1
3409,2002,5,25,5,53.1
3410,2002,5,25,4,53.2
3411,2002,5,25,4,53.2
3412,2002,5,25,5,53.3
3413,2002,5,25,5,53.4
3414,2002,5,25,5,53.5
3415,2002,5,25,5,53.5
3416,2002,5,25,5,53.5
3417,2002,5,25,5,53.5
3418,2002,5,25,4,53.6
3419,2002,5,25,6,53.6
3420,2002,5,25,5,53.7
3421,2002,5,25,4,53.7
3422,2002,5,25,5,53.7
3423,2002,5,25,5,53.8
3424,2002,5,25,5,53.8
3425,2002,5,25,5,53.8
3426,2002,5,25,5,54
3427,2002,5,25,5,54.1
3428,2002,5,25,5,54.1
3429,2002,5,25,5,54.1
3430,2002,5,25,4,54.2
3431,2002,5,25,5,54.2
3432,2002,5,25,4,54.2
3433,2002,5,25,4,54.3
3434,2002,5,25,5,54.3
3435,2002,5,25,5,54.3
3436,2002,5,25,5,54.4
3437,2002,5,25,5,54.4
3438,2002,5,25,5,54.5
3439,2002,5,25,5,54.5
3440,2002,5,25,5,54.5
3441,2002,5,25,6,54.8
3442,2002,5,25,6,54.8
3443,2002,5,25,5,54.8
3444,2002,5,25,4,54.9
3445,2002,5,25,6,55
3446,2002,5,25,5,55
3447,2002,5,25,5,55.1
3448,2002,5,25,6,55.1
3449,2002,5,25,5,55.2
3450,2002,5,25,5,55.3
3451,2002,5,25,5,55.3
3452,2002,5,25,5,55.4
3453,2002,5,25,5,55.4
3454,2002,5,25,5,55.5
3455,2002,5,25,5,55.5
3456,2002,5,25,4,55.5
3457,2002,5,25,5,55.5
3458,2002,5,25,5,55.6
3459,2002,5,25,5,55.7
3460,2002,5,25,5,55.7
3461,2002,5,25,5,55.8
3462,2002,5,25,5,56
3463,2002,5,25,6,56
3464,2002,5,25,6,56
3465,2002,5,25,5,56
3466,2002,5,25,5,56.2
3467,2002,5,25,6,56.3
3468,2002,5,25,5,56.3
3469,2002,5,25,5,56.4
3470,2002,5,25,5,56.4
3471,2002,5,25,6,56.4
3472,2002,5,25,6,56.5
3473,2002,5,25,5,56.9
3474,2002,5,25,5,56.9
3475,2002,5,25,5,57
3476,2002,5,25,5,57
3477,2002,5,25,5,57.2
3478,2002,5,25,6,57.3
3479,2002,5,25,5,57.5
3480,2002,5,25,5,57.5
3481,2002,5,25,6,57.6
3482,2002,5,25,5,57.7
3483,2002,5,25,5,57.8
3484,2002,5,25,5,57.9
3485,2002,5,25,5,58.1
3486,2002,5,25,6,58.2
3487,2002,5,25,6,58.3
3488,2002,5,25,5,58.5
3489,2002,5,25,6,58.9
3490,2002,5,25,5,59.3
3491,2002,5,25,5,59.5
3492,2002,5,25,5,59.5
3493,2002,5,25,6,59.6
3494,2002,5,25,5,59.8
3495,2002,5,25,6,60
3496,2002,5,25,5,60.5
3497,2002,5,25,5,60.7
3498,2002,5,25,6,60.8
3499,2002,5,25,6,60.8
3500,2002,5,25,6,60.8
3501,2002,5,25,6,60.8
3502,2002,5,25,5,61.3
3503,2002,5,25,6,61.5
3504,2002,5,25,6,61.5
3505,2002,5,25,6,61.5
3506,2002,5,25,6,61.8
3507,2002,5,25,5,62
3508,2002,5,25,6,62.2
3509,2002,5,25,6,62.6
3510,2002,5,25,6,63.3
3511,2002,5,25,6,66.8
3512,2002,5,25,7,68.9
3513,2002,5,25,9,75.2
3514,2002,5,25,12,84.7
3515,2002,5,27,1,18.5
3516,2002,5,27,2,28
3517,2002,5,27,2,28.6
3518,2002,5,27,2,28.7
3519,2002,5,27,2,28.9
3520,2002,5,27,2,29
3521,2002,5,27,2,29.2
3522,2002,5,27,2,30.2
3523,2002,5,27,2,30.3
3524,2002,5,27,2,30.9
3525,2002,5,27,2,31
3526,2002,5,27,2,31.5
3527,2002,5,27,3,33.6
3528,2002,5,27,3,34.1
3529,2002,5,27,2,35.5
3530,2002,5,27,3,37
3531,2002,5,27,3,37
3532,2002,5,27,3,37.3
3533,2002,5,27,3,39
3534,2002,5,27,3,39.5
3535,2002,5,27,4,39.5
3536,2002,5,27,3,39.8
3537,2002,5,27,3,39.8
3538,2002,5,27,3,40.1
3539,2002,5,27,3,40.2
3540,2002,5,27,3,40.5
3541,2002,5,27,3,40.7
3542,2002,5,27,3,40.7
3543,2002,5,27,3,40.8
3544,2002,5,27,3,41
3545,2002,5,27,3,41
3546,2002,5,27,3,41.2
3547,2002,5,27,3,41.2
3548,2002,5,27,3,41.2
3549,2002,5,27,3,41.5
3550,2002,5,27,3,41.5
3551,2002,5,27,3,41.8
3552,2002,5,27,3,41.9
3553,2002,5,27,3,42
3554,2002,5,27,3,42.4
3555,2002,5,27,3,42.4
3556,2002,5,27,3,42.5
3557,2002,5,27,3,42.5
3558,2002,5,27,3,42.5
3559,2002,5,27,3,42.5
3560,2002,5,27,3,42.6
3561,2002,5,27,3,42.6
3562,2002,5,27,3,42.8
3563,2002,5,27,3,42.8
3564,2002,5,27,3,42.8
3565,2002,5,27,3,42.9
3566,2002,5,27,3,43
3567,2002,5,27,3,43
3568,2002,5,27,3,43
3569,2002,5,27,4,43
3570,2002,5,27,3,43.1
3571,2002,5,27,3,43.2
3572,2002,5,27,3,43.2
3573,2002,5,27,3,43.2
3574,2002,5,27,3,43.2
3575,2002,5,27,3,43.3
3576,2002,5,27,3,43.3
3577,2002,5,27,3,43.3
3578,2002,5,27,3,43.3
3579,2002,5,27,3,43.3
3580,2002,5,27,3,43.3
3581,2002,5,27,3,43.4
3582,2002,5,27,3,43.4
3583,2002,5,27,3,43.5
3584,2002,5,27,3,43.5
3585,2002,5,27,3,43.5
3586,2002,5,27,3,43.5
3587,2002,5,27,3,43.5
3588,2002,5,27,4,43.5
3589,2002,5,27,3,43.5
3590,2002,5,27,3,43.5
3591,2002,5,27,3,43.5
3592,2002,5,27,3,43.6
3593,2002,5,27,3,43.7
3594,2002,5,27,3,43.7
3595,2002,5,27,3,43.7
3596,2002,5,27,3,43.8
3597,2002,5,27,3,43.8
3598,2002,5,27,3,43.8
3599,2002,5,27,3,43.8
3600,2002,5,27,3,43.8
3601,2002,5,27,3,43.9
3602,2002,5,27,3,44
3603,2002,5,27,3,44
3604,2002,5,27,3,44
3605,2002,5,27,4,44
3606,2002,5,27,3,44.1
3607,2002,5,27,3,44.1
3608,2002,5,27,3,44.2
3609,2002,5,27,3,44.2
3610,2002,5,27,3,44.2
3611,2002,5,27,3,44.2
3612,2002,5,27,3,44.2
3613,2002,5,27,3,44.2
3614,2002,5,27,3,44.2
3615,2002,5,27,3,44.2
3616,2002,5,27,3,44.3
3617,2002,5,27,3,44.3
3618,2002,5,27,3,44.3
3619,2002,5,27,3,44.3
3620,2002,5,27,3,44.3
3621,2002,5,27,3,44.3
3622,2002,5,27,3,44.3
3623,2002,5,27,3,44.4
3624,2002,5,27,3,44.4
3625,2002,5,27,4,44.5
3626,2002,5,27,4,44.5
3627,2002,5,27,3,44.5
3628,2002,5,27,3,44.5
3629,2002,5,27,3,44.5
3630,2002,5,27,3,44.5
3631,2002,5,27,4,44.5
3632,2002,5,27,3,44.6
3633,2002,5,27,3,44.6
3634,2002,5,27,3,44.6
3635,2002,5,27,4,44.6
3636,2002,5,27,3,44.7
3637,2002,5,27,3,44.7
3638,2002,5,27,3,44.8
3639,2002,5,27,3,44.8
3640,2002,5,27,3,44.8
3641,2002,5,27,3,44.8
3642,2002,5,27,3,44.8
3643,2002,5,27,3,44.9
3644,2002,5,27,3,44.9
3645,2002,5,27,3,44.9
3646,2002,5,27,3,44.9
3647,2002,5,27,3,45
3648,2002,5,27,3,45
3649,2002,5,27,3,45
3650,2002,5,27,3,45.1
3651,2002,5,27,3,45.1
3652,2002,5,27,3,45.1
3653,2002,5,27,4,45.2
3654,2002,5,27,3,45.2
3655,2002,5,27,3,45.2
3656,2002,5,27,3,45.5
3657,2002,5,27,3,45.5
3658,2002,5,27,3,45.5
3659,2002,5,27,3,45.5
3660,2002,5,27,4,45.5
3661,2002,5,27,3,45.5
3662,2002,5,27,4,45.5
3663,2002,5,27,3,45.6
3664,2002,5,27,4,45.6
3665,2002,5,27,3,45.7
3666,2002,5,27,3,45.8
3667,2002,5,27,3,45.8
3668,2002,5,27,3,45.8
3669,2002,5,27,3,45.9
3670,2002,5,27,3,45.9
3671,2002,5,27,3,46.2
3672,2002,5,27,3,46.3
3673,2002,5,27,3,46.4
3674,2002,5,27,4,46.5
3675,2002,5,27,3,46.5
3676,2002,5,27,3,46.5
3677,2002,5,27,4,46.5
3678,2002,5,27,3,46.6
3679,2002,5,27,5,46.6
3680,2002,5,27,3,46.6
3681,2002,5,27,4,46.7
3682,2002,5,27,3,46.8
3683,2002,5,27,3,46.8
3684,2002,5,27,4,46.8
3685,2002,5,27,4,46.8
3686,2002,5,27,6,46.9
3687,2002,5,27,3,46.9
3688,2002,5,27,5,47
3689,2002,5,27,4,47.4
3690,2002,5,27,4,47.5
3691,2002,5,27,4,47.5
3692,2002,5,27,4,47.5
3693,2002,5,27,4,47.5
3694,2002,5,27,4,47.6
3695,2002,5,27,4,47.6
3696,2002,5,27,3,47.7
3697,2002,5,27,3,47.9
3698,2002,5,27,3,47.9
3699,2002,5,27,4,48
3700,2002,5,27,4,48
3701,2002,5,27,4,48
3702,2002,5,27,4,48
3703,2002,5,27,4,48.1
3704,2002,5,27,4,48.1
3705,2002,5,27,4,48.1
3706,2002,5,27,4,48.2
3707,2002,5,27,4,48.2
3708,2002,5,27,3,48.2
3709,2002,5,27,3,48.2
3710,2002,5,27,4,48.2
3711,2002,5,27,4,48.3
3712,2002,5,27,4,48.3
3713,2002,5,27,4,48.3
3714,2002,5,27,4,48.4
3715,2002,5,27,4,48.5
3716,2002,5,27,4,48.5
3717,2002,5,27,4,48.6
3718,2002,5,27,4,48.7
3719,2002,5,27,4,48.7
3720,2002,5,27,5,48.8
3721,2002,5,27,4,48.8
3722,2002,5,27,4,48.9
3723,2002,5,27,4,48.9
3724,2002,5,27,4,48.9
3725,2002,5,27,4,48.9
3726,2002,5,27,4,48.9
3727,2002,5,27,4,49.1
3728,2002,5,27,4,49.1
3729,2002,5,27,4,49.2
3730,2002,5,27,4,49.2
3731,2002,5,27,4,49.3
3732,2002,5,27,4,49.3
3733,2002,5,27,4,49.4
3734,2002,5,27,4,49.5
3735,2002,5,27,4,49.7
3736,2002,5,27,5,49.7
3737,2002,5,27,4,49.7
3738,2002,5,27,4,49.8
3739,2002,5,27,4,49.8
3740,2002,5,27,4,49.8
3741,2002,5,27,4,50
3742,2002,5,27,4,50
3743,2002,5,27,5,50
3744,2002,5,27,4,50
3745,2002,5,27,4,50
3746,2002,5,27,4,50.1
3747,2002,5,27,4,50.2
3748,2002,5,27,4,50.2
3749,2002,5,27,4,50.2
3750,2002,5,27,4,50.3
3751,2002,5,27,4,50.4
3752,2002,5,27,4,50.4
3753,2002,5,27,4,50.5
3754,2002,5,27,4,50.5
3755,2002,5,27,4,50.5
3756,2002,5,27,4,50.6
3757,2002,5,27,4,50.7
3758,2002,5,27,4,50.8
3759,2002,5,27,4,50.9
3760,2002,5,27,5,51
3761,2002,5,27,4,51
3762,2002,5,27,4,51
3763,2002,5,27,4,51.1
3764,2002,5,27,4,51.1
3765,2002,5,27,4,51.2
3766,2002,5,27,5,51.2
3767,2002,5,27,4,51.3
3768,2002,5,27,4,51.3
3769,2002,5,27,4,51.3
3770,2002,5,27,4,51.4
3771,2002,5,27,4,51.5
3772,2002,5,27,4,51.5
3773,2002,5,27,4,51.7
3774,2002,5,27,4,51.7
3775,2002,5,27,4,51.7
3776,2002,5,27,4,51.8
3777,2002,5,27,4,51.9
3778,2002,5,27,4,52
3779,2002,5,27,4,52
3780,2002,5,27,4,52.1
3781,2002,5,27,4,52.2
3782,2002,5,27,4,52.3
3783,2002,5,27,4,52.4
3784,2002,5,27,5,52.5
3785,2002,5,27,5,52.5
3786,2002,5,27,5,52.6
3787,2002,5,27,5,52.6
3788,2002,5,27,4,52.7
3789,2002,5,27,4,52.8
3790,2002,5,27,4,53
3791,2002,5,27,5,53
3792,2002,5,27,4,53
3793,2002,5,27,5,53.1
3794,2002,5,27,5,53.1
3795,2002,5,27,5,53.1
3796,2002,5,27,4,53.1
3797,2002,5,27,5,53.1
3798,2002,5,27,5,53.2
3799,2002,5,27,5,53.3
3800,2002,5,27,4,53.4
3801,2002,5,27,4,53.5
3802,2002,5,27,4,53.5
3803,2002,5,27,4,53.7
3804,2002,5,27,5,53.8
3805,2002,5,27,4,53.8
3806,2002,5,27,5,53.8
3807,2002,5,27,5,53.9
3808,2002,5,27,5,53.9
3809,2002,5,27,4,53.9
3810,2002,5,27,4,54
3811,2002,5,27,4,54
3812,2002,5,27,5,54.1
3813,2002,5,27,4,54.3
3814,2002,5,27,5,54.5
3815,2002,5,27,4,54.6
3816,2002,5,27,5,54.8
3817,2002,5,27,5,54.8
3818,2002,5,27,4,55
3819,2002,5,27,5,55.1
3820,2002,5,27,6,55.2
3821,2002,5,27,5,55.3
3822,2002,5,27,5,55.3
3823,2002,5,27,5,55.3
3824,2002,5,27,4,55.5
3825,2002,5,27,5,55.6
3826,2002,5,27,5,55.6
3827,2002,5,27,5,56
3828,2002,5,27,5,56
3829,2002,5,27,5,56
3830,2002,5,27,5,56.3
3831,2002,5,27,5,56.5
3832,2002,5,27,5,56.7
3833,2002,5,27,6,56.8
3834,2002,5,27,5,57
3835,2002,5,27,5,57.2
3836,2002,5,27,5,57.5
3837,2002,5,27,5,57.5
3838,2002,5,27,4,57.5
3839,2002,5,27,5,57.5
3840,2002,5,27,4,57.5
3841,2002,5,27,6,57.6
3842,2002,5,27,5,57.7
3843,2002,5,27,5,57.7
3844,2002,5,27,5,57.8
3845,2002,5,27,5,58
3846,2002,5,27,5,58
3847,2002,5,27,5,58.2
3848,2002,5,27,5,58.7
3849,2002,5,27,5,58.7
3850,2002,5,27,5,58.7
3851,2002,5,27,6,58.9
3852,2002,5,27,5,59
3853,2002,5,27,5,59
3854,2002,5,27,5,59
3855,2002,5,27,5,59
3856,2002,5,27,5,59.5
3857,2002,5,27,6,59.5
3858,2002,5,27,5,59.6
3859,2002,5,27,5,59.6
3860,2002,5,27,6,59.7
3861,2002,5,27,6,59.8
3862,2002,5,27,5,60
3863,2002,5,27,6,60.3
3864,2002,5,27,5,60.3
3865,2002,5,27,6,60.5
3866,2002,5,27,6,60.7
3867,2002,5,27,5,60.8
3868,2002,5,27,5,60.9
3869,2002,5,27,5,61
3870,2002,5,27,6,61
3871,2002,5,27,6,61.2
3872,2002,5,27,5,61.8
3873,2002,5,27,6,62.5
3874,2002,5,27,6,62.8
3875,2002,5,27,7,63
3876,2002,5,27,6,63
3877,2002,5,27,6,63.3
3878,2002,5,27,6,63.4
3879,2002,5,27,7,64.5
3880,2002,5,27,6,64.7
3881,2002,5,27,7,64.8
3882,2002,5,27,6,65.3
3883,2002,5,27,8,65.5
3884,2002,5,27,6,65.7
3885,2002,5,27,6,65.9
3886,2002,5,27,6,66.4
3887,2002,5,27,6,66.7
3888,2002,5,27,6,66.7
3889,2002,5,27,7,67
3890,2002,5,27,7,67.1
3891,2002,5,27,7,68.3
3892,2002,5,27,7,69
3893,2002,5,27,8,69.7
3894,2002,5,27,7,70.7
3895,2002,5,27,8,71.5
3896,2002,5,27,9,73.8
3897,2002,5,27,8,74.2
3898,2002,5,27,8,74.6
3899,2002,5,27,9,75.5
3900,2002,5,27,8,75.7
3901,2002,5,27,9,76
3902,2002,5,27,10,77.5
3903,2002,5,27,13,80.9
3904,2002,5,29,1,17.2
3905,2002,5,29,2,27.8
3906,2002,5,29,3,41.3
3907,2002,5,31,2,29.1
3908,2002,5,31,3,40.7
3909,2002,6,5,2,27.3
3910,2002,6,5,2,29.5
3911,2002,6,5,2,30.5
3912,2002,6,5,2,34.4
3913,2002,6,5,4,48.2
3914,2002,6,5,6,59.9
3915,2002,6,5,6,67
3916,2002,6,5,9,73.5
3917,2002,6,6,2,28.5
3918,2002,6,6,2,29.2
3919,2002,6,6,2,29.5
3920,2002,6,6,2,29.6
3921,2002,6,6,2,30.3
3922,2002,6,6,2,31.3
3923,2002,6,6,2,31.7
3924,2002,6,6,2,35
3925,2002,6,6,2,35.6
3926,2002,6,7,2,27.3
3927,2002,6,7,2,27.6
3928,2002,6,7,2,29.3
3929,2002,6,7,2,30.1
3930,2002,6,7,2,30.3
3931,2002,6,7,2,30.9
3932,2002,6,8,2,26.3
3933,2002,6,8,2,26.8
3934,2002,6,8,2,27.1
